Instance,Income
156259,107841.0616
156260,130265.5253
156261,215507.689
156262,70348.06452
156263,55947.98867
156264,47237.91649
156265,322303.1906
156266,159008.2639
156267,66503.08786
156268,253249.5728
156269,15447.16926
156270,51047.54646
156271,116907.0949
156272,37819.39644
156273,442163.1503
156274,111436.0421
156275,537856.9053
156276,307400.0079
156277,113049.3971
156278,38225.82018
156279,120682.4004
156280,13526.34999
156281,178049.8143
156282,53442.1442
156283,72411.48241
156284,109777.9453
156285,29327.24646
156286,22909.12085
156287,27474.41338
156288,55009.66054
156289,394944.1139
156290,19237.95845
156291,6769.648653
156292,43779.72308
156293,12509.4318
156294,793762.0578
156295,442678.6367
156296,151695.1963
156297,54511.38485
156298,70725.6194
156299,41505.75916
156300,55213.51693
156301,419050.7232
156302,55300.08009
156303,95342.65768
156304,29832.86496
156305,6500.538307
156306,25410.15471
156307,22696.37963
156308,20997.6411
156309,96176.98773
156310,39992.96479
156311,62077.4387
156312,79502.31303
156313,85975.83612
156314,85066.71062
156315,90934.1108
156316,157430.975
156317,92704.52293
156318,76130.75525
156319,279955.9363
156320,469135.0531
156321,12593.81415
156322,35368.20647
156323,22672.50677
156324,50155.81119
156325,162477.7091
156326,128996.9263
156327,42826.98237
156328,319680.0564
156329,485683.8774
156330,27075.70283
156331,25800.0932
156332,60564.9361
156333,88282.70791
156334,100808.0504
156335,34018.05732
156336,139928.4332
156337,27646.1114
156338,147386.1666
156339,53246.97294
156340,26197.1775
156341,286769.9386
156342,9221.40558
156343,48620.0909
156344,23122.94072
156345,391144.2606
156346,37037.28717
156347,42716.16351
156348,25935.95136
156349,158143.6455
156350,97699.16902
156351,13822.63473
156352,65966.51299
156353,76736.28086
156354,104161.6816
156355,150597.8659
156356,31148.66259
156357,83300.90022
156358,62236.77776
156359,49350.10136
156360,31370.3197
156361,47510.57934
156362,49184.06907
156363,27940.11153
156364,44521.28301
156365,248630.6761
156366,150689.4379
156367,100863.3882
156368,136132.0849
156369,66960.51122
156370,18576.96858
156371,17579.7488
156372,71755.67794
156373,248132.3852
156374,8801.376108
156375,214354.2651
156376,37432.74078
156377,75711.69095
156378,53771.56502
156379,19406.20051
156380,24919.36047
156381,356857.0778
156382,113102.2769
156383,81544.00102
156384,60859.33982
156385,47256.33506
156386,53916.54914
156387,895376.9961
156388,46737.15955
156389,14282.8598
156390,21642.23012
156391,55125.09849
156392,28011.51325
156393,88427.37535
156394,32301.01564
156395,88710.67904
156396,105786.1902
156397,224269.887
156398,189351.4409
156399,111265.0983
156400,77373.23276
156401,109497.5808
156402,31635.98802
156403,105524.5522
156404,86364.00167
156405,184902.1859
156406,151422.8777
156407,17007.3318
156408,263418.6021
156409,49306.46043
156410,82446.43235
156411,18341.6383
156412,58533.1703
156413,42709.99028
156414,122373.1303
156415,177443.6196
156416,69665.9117
156417,122390.4481
156418,57306.23041
156419,38815.9979
156420,75334.24996
156421,151727.2587
156422,334680.7901
156423,215094.8111
156424,31317.49349
156425,47153.2404
156426,24506.5029
156427,767456.5883
156428,75664.57723
156429,27664.42157
156430,88632.36404
156431,389945.6249
156432,138065.6144
156433,40919.88675
156434,49128.06099
156435,70636.11001
156436,44539.45888
156437,161398.7394
156438,77168.91609
156439,40085.92621
156440,27522.65479
156441,78628.7512
156442,61443.44089
156443,52706.13729
156444,131418.1826
156445,217713.4899
156446,29714.43193
156447,36250.18928
156448,96000.99655
156449,16260.99788
156450,6931.325881
156451,52763.87997
156452,12661.9562
156453,15042.9418
156454,147361.2876
156455,94006.18893
156456,80305.78232
156457,120882.5205
156458,440595.6843
156459,737750.5169
156460,107352.288
156461,56256.52045
156462,67777.33561
156463,522286.5487
156464,236837.8277
156465,78448.32573
156466,60005.37221
156467,32929.59915
156468,88001.93193
156469,80117.26038
156470,28718.4228
156471,213572.2303
156472,90103.37315
156473,231377.0917
156474,66595.33792
156475,32473.01776
156476,552755.7098
156477,44075.93315
156478,4129.233634
156479,180262.2192
156480,58973.67656
156481,119288.9355
156482,69030.18239
156483,103035.4505
156484,159519.9301
156485,61669.29489
156486,47844.35756
156487,30426.85214
156488,154566.7302
156489,51318.07781
156490,7974.357302
156491,26368.20405
156492,48244.86568
156493,24821.52796
156494,134115.2515
156495,37141.60695
156496,25805.38714
156497,600596.4005
156498,11846.10658
156499,81250.04582
156500,55360.97016
156501,52095.81446
156502,113900.327
156503,32674.08319
156504,44319.7076
156505,69600.86019
156506,37415.2772
156507,99334.0257
156508,160909.4584
156509,16097.16923
156510,12688.33598
156511,40201.19804
156512,31996.29396
156513,24705.01249
156514,146355.657
156515,105079.1119
156516,225106.8964
156517,61816.91611
156518,69099.21218
156519,33574.3137
156520,140317.9975
156521,161218.8708
156522,175478.1178
156523,476140.7092
156524,40057.22237
156525,281794.0586
156526,17168.36546
156527,324088.7068
156528,39853.55977
156529,235151.0365
156530,137974.4517
156531,182682.2685
156532,28385.13806
156533,175056.8749
156534,41183.79528
156535,77214.52453
156536,21720.86893
156537,53615.91901
156538,60703.45006
156539,73360.42806
156540,27431.23376
156541,22876.40029
156542,35343.09759
156543,72047.2296
156544,68169.06459
156545,180489.5803
156546,287920.3826
156547,56193.88578
156548,264828.4133
156549,74361.34737
156550,26844.76302
156551,48503.51349
156552,114810.778
156553,131103.0555
156554,46759.64176
156555,101750.332
156556,228710.1125
156557,11655.7802
156558,12140.61541
156559,524959.7526
156560,173967.0397
156561,25432.09732
156562,64244.69107
156563,55463.42532
156564,56518.46325
156565,134531.4624
156566,15175.67891
156567,24031.37754
156568,50092.69642
156569,186849.0121
156570,80878.10216
156571,477664.8371
156572,24367.25479
156573,97419.56884
156574,83250.29264
156575,197524.1374
156576,54919.20854
156577,40363.60283
156578,161376.8027
156579,20387.8934
156580,37487.38608
156581,116102.1622
156582,35252.45967
156583,154789.8852
156584,30305.59364
156585,83316.19444
156586,87217.03507
156587,62822.31816
156588,15381.52094
156589,28463.63678
156590,17941.40745
156591,23763.49378
156592,50377.54011
156593,43753.48636
156594,209362.6363
156595,5890.801336
156596,122538.3927
156597,443846.3364
156598,752650.9535
156599,44165.65208
156600,353738.1398
156601,344875.2578
156602,23678.92665
156603,56803.3895
156604,404405.7724
156605,67996.42438
156606,162528.5574
156607,120211.1069
156608,30340.24327
156609,632034.5017
156610,60834.80982
156611,27411.37784
156612,710542.0466
156613,25170.82879
156614,33932.76473
156615,73439.37374
156616,110398.7718
156617,51584.70119
156618,30261.58603
156619,151964.8078
156620,130601.9145
156621,6114.851077
156622,20532.57554
156623,35423.01164
156624,6573.057112
156625,61147.77091
156626,53088.02484
156627,209720.2836
156628,37172.34715
156629,4127.449448
156630,79609.23921
156631,343341.2464
156632,119346.8396
156633,34105.18395
156634,192657.4852
156635,47641.62094
156636,141004.7319
156637,49201.85369
156638,142111.3068
156639,28974.61347
156640,303548.8523
156641,38620.83518
156642,23661.43667
156643,35987.61916
156644,17468.85939
156645,99193.19457
156646,40382.01249
156647,42075.27678
156648,71781.21495
156649,53717.252
156650,108088.9368
156651,31032.82433
156652,20693.09624
156653,75177.43107
156654,80142.05278
156655,174834.3581
156656,188403.0022
156657,3920.534053
156658,8490.809301
156659,38598.08045
156660,49794.78694
156661,42836.32138
156662,42591.27683
156663,26390.2433
156664,98807.62825
156665,227679.576
156666,29666.83779
156667,83846.16686
156668,15152.95028
156669,115301.7631
156670,481380.8302
156671,58065.31738
156672,44830.99997
156673,41502.93257
156674,334482.3412
156675,59582.94091
156676,530090.0013
156677,67466.62845
156678,36503.0541
156679,35287.59081
156680,25150.58332
156681,81633.18596
156682,23497.33654
156683,39477.51268
156684,62501.66498
156685,22599.34586
156686,32826.54217
156687,18389.1606
156688,48840.99384
156689,30216.11736
156690,49742.59886
156691,46266.75992
156692,40031.80886
156693,68477.43508
156694,53714.28405
156695,43395.68485
156696,8400.677269
156697,46431.95165
156698,79249.81635
156699,39578.78531
156700,25589.8531
156701,140623.7737
156702,42827.98778
156703,181036.321
156704,69214.50393
156705,43639.72723
156706,73430.53848
156707,12988.53342
156708,87960.21516
156709,9128.153296
156710,120647.3798
156711,322529.2612
156712,16207.27999
156713,19207.39598
156714,17737.30718
156715,52648.16174
156716,58832.15226
156717,138342.9696
156718,282441.423
156719,54342.60303
156720,162869.7104
156721,22411.24901
156722,31064.28433
156723,41746.41056
156724,81531.96899
156725,98425.16848
156726,23115.91303
156727,9543.228165
156728,50351.98067
156729,123485.125
156730,13126.06828
156731,150964.7956
156732,61261.1273
156733,308362.2417
156734,30069.34806
156735,122573.9952
156736,41731.14449
156737,183017.2454
156738,36801.06011
156739,266301.0253
156740,23803.53938
156741,65560.34817
156742,22510.87708
156743,55070.43697
156744,26749.37727
156745,78086.57703
156746,13272.44753
156747,335544.8556
156748,92343.41397
156749,36898.43819
156750,65520.55973
156751,289907.8953
156752,96910.53604
156753,76359.05172
156754,120423.2644
156755,400603.9255
156756,128914.6785
156757,80219.69291
156758,1178.809771
156759,60762.45047
156760,114562.583
156761,97910.84323
156762,52995.89693
156763,144561.4685
156764,53539.14665
156765,177416.3018
156766,40292.13343
156767,21324.45221
156768,100395.4601
156769,322815.0098
156770,49157.28104
156771,41620.81468
156772,375718.495
156773,118347.8256
156774,217014.6925
156775,64609.87613
156776,161027.898
156777,166151.238
156778,36329.46273
156779,273257.3833
156780,71229.91498
156781,97922.27665
156782,91037.19073
156783,62494.094
156784,51517.33647
156785,72392.60285
156786,131757.0846
156787,59022.07658
156788,40390.33791
156789,44536.7758
156790,204783.0574
156791,26851.18308
156792,61712.32217
156793,117794.1002
156794,77457.87343
156795,22248.84181
156796,108159.1779
156797,357715.5029
156798,246150.3104
156799,55786.69782
156800,7858.04665
156801,90604.61738
156802,35910.48137
156803,13792.35544
156804,103334.0377
156805,37428.2555
156806,17486.91254
156807,100597.8809
156808,199489.5998
156809,75163.91468
156810,20914.29975
156811,41860.24022
156812,33492.13357
156813,32859.21473
156814,50468.23516
156815,75974.19836
156816,37396.09668
156817,516700.5718
156818,8987.111213
156819,31147.41214
156820,245497.3426
156821,24042.13353
156822,70821.21757
156823,230673.5792
156824,51514.71254
156825,254685.3543
156826,34014.29309
156827,39236.36985
156828,447803.778
156829,111707.2937
156830,43005.83344
156831,25343.53525
156832,40170.91794
156833,5796.617005
156834,21499.3086
156835,37398.57492
156836,103567.7742
156837,28667.10871
156838,288338.725
156839,26197.96354
156840,51192.77013
156841,191433.1159
156842,20653.48647
156843,345575.2738
156844,26331.09789
156845,274609.3172
156846,408789.1845
156847,71183.13577
156848,20127.29306
156849,65333.52933
156850,120827.0009
156851,200107.9853
156852,63809.51065
156853,13902.34169
156854,17949.49259
156855,55268.82434
156856,387386.6057
156857,5230.123257
156858,1157789.285
156859,18499.25805
156860,95811.84683
156861,25343.37083
156862,330893.6693
156863,50309.45932
156864,96425.06333
156865,26150.81917
156866,64887.75489
156867,210133.1212
156868,74477.06872
156869,139539.1649
156870,48592.37294
156871,29200.69826
156872,176825.9079
156873,34464.84876
156874,21115.18281
156875,118478.6138
156876,13978.61481
156877,57812.66598
156878,98500.48523
156879,108536.0493
156880,44437.99405
156881,201928.3355
156882,65273.74747
156883,94868.5036
156884,45872.49733
156885,13246.63511
156886,109491.9486
156887,22173.06443
156888,111305.3691
156889,5544.519027
156890,113910.8421
156891,83899.85321
156892,309744.3584
156893,74479.28444
156894,33461.90419
156895,79190.84914
156896,405361.1131
156897,38440.46939
156898,33698.48851
156899,44000.57754
156900,69913.18533
156901,26862.36639
156902,28852.32636
156903,77149.26296
156904,131355.5964
156905,167825.2691
156906,680469.4233
156907,77115.91389
156908,41649.95104
156909,389748.6486
156910,106137.4587
156911,49405.55259
156912,25475.92654
156913,52897.29588
156914,69502.70961
156915,270077.3959
156916,27098.80505
156917,39540.85642
156918,32390.62556
156919,73446.36507
156920,7450.54673
156921,106940.4898
156922,390259.9742
156923,65532.43331
156924,46433.48775
156925,40771.16946
156926,5130.235957
156927,58993.4383
156928,10205.56078
156929,112131.1335
156930,235757.1222
156931,158658.3584
156932,18821.27637
156933,28935.05292
156934,50868.74482
156935,39651.65236
156936,5915.832262
156937,69467.16428
156938,101832.2168
156939,44451.40382
156940,307427.5627
156941,224772.7761
156942,47914.1119
156943,128267.021
156944,58706.03186
156945,5434.426227
156946,41286.68374
156947,21166.83028
156948,42574.85287
156949,103150.4931
156950,65532.14403
156951,59263.38383
156952,107064.4125
156953,24474.94829
156954,298817.5257
156955,194035.8854
156956,94448.14895
156957,35157.45571
156958,212664.7175
156959,15493.17507
156960,7486.661067
156961,160381.0223
156962,38872.65743
156963,22187.62335
156964,76466.23406
156965,16663.94784
156966,36368.41417
156967,35977.42128
156968,341315.5093
156969,105694.9044
156970,29766.95513
156971,40258.66456
156972,36002.79625
156973,128820.8536
156974,24182.56215
156975,388067.9143
156976,28903.39792
156977,10843.13549
156978,92671.51894
156979,94654.68249
156980,41872.22888
156981,43799.38203
156982,158627.7655
156983,16170.24841
156984,200299.3411
156985,33155.09142
156986,29892.00071
156987,61421.51532
156988,25211.19846
156989,74124.15367
156990,12233.88243
156991,21643.0834
156992,40661.90449
156993,261693.2507
156994,34357.16031
156995,303505.4808
156996,35389.0533
156997,176881.0666
156998,96910.29337
156999,94166.96808
157000,24870.53897
157001,78110.7898
157002,234512.3877
157003,68902.22962
157004,32210.10895
157005,20106.66444
157006,50242.25621
157007,60554.06547
157008,20316.61535
157009,41486.66559
157010,146705.6912
157011,46334.78581
157012,20292.10605
157013,122909.485
157014,94315.17911
157015,69716.40131
157016,43433.17991
157017,33473.1207
157018,146003.6581
157019,61005.35477
157020,106581.5292
157021,208179.5373
157022,43544.94789
157023,15575.03585
157024,12122.50688
157025,94645.88652
157026,96511.50645
157027,136180.4043
157028,31509.44313
157029,163960.4264
157030,171126.3972
157031,116317.3374
157032,28220.28719
157033,75777.27571
157034,112102.9756
157035,77456.45709
157036,27757.58526
157037,156231.6101
157038,318393.3305
157039,33937.65328
157040,16934.31965
157041,71632.36339
157042,88338.59469
157043,32897.59717
157044,17874.47332
157045,62426.96325
157046,50694.58035
157047,31924.82471
157048,85537.77893
157049,61735.7995
157050,46214.71975
157051,42061.93007
157052,27505.59372
157053,88593.72037
157054,103199.6672
157055,176385.4666
157056,5802.011595
157057,157637.2093
157058,85628.78448
157059,103479.4102
157060,24294.86071
157061,96849.32892
157062,661774.5492
157063,37421.14363
157064,65588.72824
157065,71001.19814
157066,205223.5306
157067,32860.73856
157068,70883.3817
157069,119834.1845
157070,59995.6354
157071,24136.75858
157072,25673.28386
157073,93213.4193
157074,163388.7526
157075,59987.10571
157076,17424.62067
157077,1783.18162
157078,15717.59149
157079,114154.3148
157080,125509.6366
157081,116935.7484
157082,63836.20994
157083,23746.29184
157084,88408.82487
157085,72859.28103
157086,163644.2636
157087,32443.92865
157088,64148.17318
157089,423876.4047
157090,333539.5867
157091,266244.6622
157092,22437.11505
157093,170828.5594
157094,34449.59359
157095,4951.969133
157096,25174.95568
157097,67121.16653
157098,112074.5025
157099,310656.1405
157100,995628.9655
157101,37305.09417
157102,13872.96557
157103,29827.09009
157104,40660.78887
157105,59079.07824
157106,112681.3255
157107,36800.40059
157108,281131.4452
157109,89932.20266
157110,87114.54997
157111,45601.10029
157112,197982.1183
157113,42968.69357
157114,67755.18987
157115,44416.55075
157116,205730.5593
157117,35060.31098
157118,274217.7233
157119,51690.64807
157120,168006.328
157121,31199.75112
157122,50781.38346
157123,73550.01284
157124,19798.43815
157125,30739.54158
157126,8574.30935
157127,164848.4308
157128,558207.818
157129,10153.48379
157130,106340.1965
157131,760065.399
157132,41005.26656
157133,53262.99076
157134,39148.97606
157135,108985.2541
157136,104739.8514
157137,50854.18167
157138,38225.8734
157139,18653.94428
157140,62440.55569
157141,103479.4132
157142,18601.49736
157143,3754.961388
157144,103990.209
157145,88373.02177
157146,57122.42776
157147,204074.5071
157148,167544.6968
157149,135191.3861
157150,18968.1755
157151,110024.3378
157152,194631.6682
157153,28139.9231
157154,112247.5406
157155,22475.17606
157156,23322.44299
157157,9511.972992
157158,8699.16574
157159,153336.9005
157160,49559.94978
157161,154400.9541
157162,35739.56644
157163,106259.6296
157164,287585.0936
157165,831372.8177
157166,96040.92913
157167,12969.20735
157168,121120.01
157169,62502.4709
157170,45140.557
157171,70703.15841
157172,82544.09327
157173,339389.378
157174,514777.1213
157175,48677.15179
157176,43498.52415
157177,79342.39802
157178,34522.38195
157179,42649.39538
157180,8045.178194
157181,40333.09482
157182,103720.6475
157183,47546.88246
157184,151985.4351
157185,122226.3048
157186,27809.95846
157187,66687.54134
157188,62018.75157
157189,27394.0118
157190,67550.66048
157191,51037.95697
157192,124199.2473
157193,202970.1339
157194,72791.55152
157195,208055.3234
157196,102337.9946
157197,325336.8724
157198,22178.93552
157199,367892.2652
157200,78963.79129
157201,59186.75922
157202,36043.18625
157203,26750.26433
157204,62850.20764
157205,75715.65122
157206,156775.1977
157207,17339.85325
157208,48840.71102
157209,37582.93043
157210,45434.6489
157211,35145.11935
157212,31083.01291
157213,560584.2324
157214,29304.01626
157215,140952.6871
157216,316446.0176
157217,34826.78614
157218,80035.98339
157219,119989.1252
157220,49724.4011
157221,179543.4793
157222,24771.90641
157223,64448.71057
157224,39474.33954
157225,20797.68274
157226,75493.99389
157227,67172.11909
157228,22043.54825
157229,206706.0878
157230,38712.22488
157231,51273.04243
157232,94213.56366
157233,8309.658007
157234,29092.06065
157235,42237.48488
157236,71469.22023
157237,642551.9764
157238,48511.75874
157239,46059.60008
157240,13784.00265
157241,98704.05077
157242,8265.578922
157243,169158.3173
157244,262692.5425
157245,30340.61547
157246,552913.1353
157247,84567.05118
157248,22834.77392
157249,198081.2343
157250,8320.707119
157251,77161.19088
157252,42287.09122
157253,37357.50553
157254,184122.1286
157255,45369.0043
157256,75284.86148
157257,37098.97398
157258,41308.3946
157259,134045.0793
157260,295584.9745
157261,14941.2857
157262,274416.2814
157263,43503.12504
157264,31039.93999
157265,137274.8067
157266,35787.18502
157267,85070.26919
157268,100547.3838
157269,361688.1777
157270,191434.2918
157271,4327.584598
157272,90935.98724
157273,32756.13091
157274,188823.0197
157275,141306.3327
157276,37008.75094
157277,67607.67543
157278,216121.2154
157279,10431.02034
157280,235713.4914
157281,25786.60014
157282,3998.053602
157283,43919.85729
157284,26980.0783
157285,17680.34484
157286,190660.2221
157287,68665.70706
157288,91210.87184
157289,47884.29639
157290,64021.00657
157291,25665.55274
157292,64827.6528
157293,100779.9285
157294,67464.44552
157295,77006.90801
157296,97704.52642
157297,122683.1083
157298,31884.78558
157299,44701.46807
157300,17486.46431
157301,62058.87641
157302,196682.6905
157303,148240.9368
157304,83793.268
157305,270405.3509
157306,122129.6299
157307,17239.32521
157308,82048.34841
157309,118859.3927
157310,31178.7575
157311,28769.41775
157312,100317.7151
157313,50721.25629
157314,24668.72837
157315,5996.743964
157316,31111.37976
157317,107210.5218
157318,18693.07625
157319,56793.31284
157320,37198.60428
157321,212439.506
157322,188509.8157
157323,12875.47185
157324,182849.6035
157325,9574.908697
157326,25637.74568
157327,114124.695
157328,5361.892809
157329,39160.11114
157330,61833.15185
157331,90445.06643
157332,61385.94816
157333,51791.31282
157334,21721.22121
157335,266227.2471
157336,45998.0817
157337,76755.07973
157338,102549.1552
157339,68525.23247
157340,17855.07987
157341,49849.53327
157342,21070.31243
157343,46864.47264
157344,75491.18393
157345,7260.390884
157346,4907.790075
157347,171603.2954
157348,9834.112402
157349,66531.85411
157350,40180.07067
157351,154754.8868
157352,8318.664317
157353,84159.24099
157354,247424.0533
157355,133543.2691
157356,63366.63485
157357,61724.30774
157358,20590.80138
157359,27006.58325
157360,33651.84701
157361,7763.835974
157362,54041.31401
157363,32671.68346
157364,29521.61032
157365,52636.05967
157366,413402.9751
157367,20869.70613
157368,211700.4961
157369,91392.65197
157370,225952.7127
157371,73158.14177
157372,376061.64
157373,38617.83165
157374,43258.5147
157375,255962.1219
157376,130296.5852
157377,23943.44873
157378,8414.798869
157379,66571.0842
157380,80027.93721
157381,299222.8493
157382,39881.74919
157383,281590.2197
157384,36294.31673
157385,45148.37761
157386,148247.2846
157387,395322.8641
157388,65471.94335
157389,140168.2359
157390,260028.1144
157391,145492.5197
157392,14865.44789
157393,43906.84854
157394,38435.17367
157395,11426.334
157396,39231.90277
157397,44004.81051
157398,56471.92203
157399,19698.58843
157400,23513.32622
157401,29531.71171
157402,28239.88989
157403,510192.0884
157404,261038.0141
157405,1279362.666
157406,254065.7232
157407,36784.43219
157408,188978.1135
157409,125746.3246
157410,45644.03045
157411,11139.71211
157412,122480.3113
157413,17364.89628
157414,138236.3511
157415,167225.8178
157416,253784.5287
157417,169001.4889
157418,312965.7957
157419,22923.01711
157420,40621.96191
157421,6336.83244
157422,95205.56045
157423,36906.53848
157424,250941.4223
157425,114054.3046
157426,136613.0565
157427,7719.588262
157428,354786.7965
157429,343172.3322
157430,56336.199
157431,82947.28865
157432,95449.16381
157433,307358.3747
157434,32396.49583
157435,53605.08538
157436,82613.4971
157437,132215.2509
157438,67826.94136
157439,25671.72745
157440,57019.42189
157441,431131.1281
157442,271212.6859
157443,34477.26985
157444,13116.44212
157445,210702.9496
157446,167649.1178
157447,37978.34174
157448,47074.46455
157449,40227.76561
157450,41008.7475
157451,24586.90024
157452,153563.2209
157453,60775.83498
157454,82560.46554
157455,12442.88079
157456,43585.83613
157457,191477.2113
157458,8361.445147
157459,227709.2214
157460,25139.17913
157461,17139.29089
157462,58298.58396
157463,29526.26735
157464,64230.12474
157465,39220.52856
157466,3322.225631
157467,135183.74
157468,37467.4644
157469,60613.16001
157470,164419.7169
157471,224411.5473
157472,100836.4247
157473,320909.4462
157474,292311.4628
157475,460588.0854
157476,30391.7798
157477,50963.4309
157478,81104.99425
157479,346911.8372
157480,35976.39198
157481,81221.29718
157482,192497.0988
157483,102358.3217
157484,288554.1218
157485,17254.70018
157486,56610.63217
157487,196469.1028
157488,16888.21302
157489,7753.139535
157490,68199.74397
157491,207227.6411
157492,49849.73445
157493,36473.8403
157494,42315.07145
157495,160103.4938
157496,85358.25033
157497,39344.01524
157498,47990.08333
157499,81048.51363
157500,63729.34964
157501,107956.2663
157502,58140.30427
157503,99598.27781
157504,156704.2807
157505,19611.82252
157506,130520.2707
157507,122548.9405
157508,25614.0015
157509,3694.474627
157510,42925.69008
157511,341172.3607
157512,12631.26976
157513,28330.28951
157514,202948.6402
157515,72906.89495
157516,50605.79174
157517,22850.66214
157518,643243.7754
157519,150507.1253
157520,271150.7083
157521,39612.26414
157522,97168.55549
157523,77909.33451
157524,44676.41462
157525,72341.21482
157526,47246.70568
157527,75062.69515
157528,67115.26999
157529,40908.29931
157530,32507.18452
157531,99078.84309
157532,201706.2442
157533,17246.11815
157534,109471.9398
157535,134922.572
157536,1036324.764
157537,50187.96945
157538,283983.7941
157539,10357.91617
157540,408246.7631
157541,26403.56387
157542,13064.96735
157543,454870.4971
157544,22026.59873
157545,141521.2276
157546,30939.99142
157547,55344.08426
157548,175965.4733
157549,72757.55579
157550,46742.34768
157551,95938.46013
157552,70614.71457
157553,232408.6762
157554,29425.27424
157555,82750.18871
157556,4026.774211
157557,104009.9984
157558,57202.98673
157559,87741.62899
157560,43998.53133
157561,38321.48451
157562,284183.5237
157563,85491.98007
157564,85058.09258
157565,36551.54346
157566,34202.3145
157567,75724.21836
157568,40921.76487
157569,45534.89688
157570,74157.17586
157571,57034.56605
157572,74851.25853
157573,107738.9468
157574,89309.3698
157575,65846.61052
157576,37431.8075
157577,9527.347883
157578,59850.8336
157579,9777.463558
157580,486724.4649
157581,137298.2639
157582,20627.71449
157583,47889.45327
157584,10438.02346
157585,72311.07175
157586,63774.1547
157587,292811.1584
157588,23858.11914
157589,43611.53862
157590,80060.62741
157591,276444.3067
157592,66054.18542
157593,102133.9622
157594,6143.074936
157595,29184.29374
157596,108200.6016
157597,185139.4806
157598,148264.8707
157599,75217.19376
157600,81006.71316
157601,38441.42887
157602,210921.9811
157603,5571.906853
157604,47047.66301
157605,79154.2203
157606,93597.61955
157607,291354.7879
157608,52847.99956
157609,49084.7485
157610,177253.6945
157611,383667.5039
157612,27452.78752
157613,166499.5291
157614,53905.27542
157615,40136.10865
157616,44833.6874
157617,60836.56348
157618,27911.16121
157619,107197.8703
157620,49912.49191
157621,55895.07231
157622,17097.26945
157623,111522.2281
157624,34961.59183
157625,53384.93487
157626,20900.58668
157627,21659.30589
157628,21506.86328
157629,56296.65883
157630,37211.73382
157631,62335.64559
157632,240408.5985
157633,22689.56537
157634,25691.26164
157635,30309.15954
157636,295683.5397
157637,215094.3769
157638,44331.63271
157639,45629.46509
157640,30480.83
157641,340040.9897
157642,467852.5238
157643,51179.22765
157644,25815.87217
157645,89715.897
157646,54361.04491
157647,274611.1185
157648,165130.3135
157649,16044.15962
157650,158368.1647
157651,511894.441
157652,45822.63446
157653,193007.8924
157654,25346.29201
157655,45611.77465
157656,18640.6763
157657,27019.39858
157658,57463.22606
157659,145146.0405
157660,100533.4224
157661,26892.67888
157662,60079.87557
157663,21887.40025
157664,24247.94517
157665,255169.9696
157666,199148.5146
157667,158121.0484
157668,65842.75704
157669,37494.38788
157670,45598.85473
157671,64464.02658
157672,41954.25536
157673,58329.0744
157674,176076.4762
157675,355932.0849
157676,108754.6279
157677,117587.6974
157678,27715.13785
157679,227660.3618
157680,31683.41636
157681,298690.2334
157682,37296.22398
157683,19135.28561
157684,56420.51343
157685,361374.9428
157686,122557.0264
157687,22632.5939
157688,46804.80102
157689,42717.51998
157690,14074.1538
157691,24614.91826
157692,30713.92455
157693,156096.0051
157694,28890.74276
157695,10220.82467
157696,50655.53391
157697,87542.67113
157698,299325.6634
157699,354142.1247
157700,115980.4934
157701,31403.25292
157702,175882.5236
157703,171979.3736
157704,20538.1862
157705,48920.299
157706,95142.25938
157707,15389.1085
157708,81459.92862
157709,14949.7185
157710,75226.81637
157711,14366.18521
157712,34070.32413
157713,123521.1983
157714,121212.9296
157715,48754.43031
157716,87179.98545
157717,33212.37975
157718,69342.59537
157719,68835.95988
157720,214190.2881
157721,99152.70175
157722,94583.51277
157723,150732.9986
157724,142069.5662
157725,75636.96646
157726,101238.4042
157727,41129.32183
157728,65418.44856
157729,27248.762
157730,69922.99381
157731,114589.0802
157732,50255.52807
157733,175602.7771
157734,72275.81089
157735,7176.562072
157736,149680.7628
157737,80910.13634
157738,6249.985029
157739,27939.18945
157740,68584.51872
157741,22978.05339
157742,52841.67143
157743,73571.28194
157744,88993.68067
157745,42332.3143
157746,58252.9943
157747,34994.02376
157748,88575.46253
157749,15163.08465
157750,17969.29587
157751,30447.7765
157752,130257.9936
157753,24092.45484
157754,43913.08388
157755,42376.29482
157756,88116.6643
157757,53504.1512
157758,26708.98048
157759,25299.1807
157760,116794.5101
157761,68316.30712
157762,415910.9758
157763,42614.58054
157764,172350.3784
157765,32595.46148
157766,186977.3817
157767,46369.5819
157768,160587.0456
157769,20467.1654
157770,156344.8567
157771,74008.87262
157772,383739.3373
157773,32694.97973
157774,192418.5694
157775,36144.44355
157776,9854.635868
157777,73640.85828
157778,82302.25741
157779,59329.0677
157780,28159.323
157781,110310.2169
157782,34074.87688
157783,89508.03424
157784,45168.30834
157785,54111.16805
157786,23607.02573
157787,120273.182
157788,79992.64343
157789,57824.29632
157790,96210.43097
157791,25002.00557
157792,65062.93869
157793,411147.196
157794,257162.3147
157795,47062.0556
157796,148714.2603
157797,37992.9112
157798,69481.99416
157799,243013.9556
157800,35111.18714
157801,59132.88197
157802,164159.4722
157803,43762.89
157804,31242.19937
157805,105483.848
157806,33185.69484
157807,134374.6825
157808,37381.9067
157809,79736.61506
157810,172432.8692
157811,229889.6052
157812,30439.86592
157813,47659.47137
157814,15615.02366
157815,127781.6527
157816,72842.71512
157817,185799.9383
157818,11868.60052
